target_id	length	eff_length	est_counts	tpm
CIMG2_000001-T1	793	538.098	14	3.38218
CIMG2_000002-T1	336	141.887	2	1.83238
CIMG2_000003-T1	1206	926.829	101	14.1661
CIMG2_000004-T1	2086	1744.09	33.7982	2.51915
CIMG2_000004-T2	2077	1731.97	21.7593	1.63318
CIMG2_000004-T3	2096	1734.62	114.442	8.57655
CIMG2_000004-T4	2156	1792.3	0	0
CIMG2_000005-T1	318	128.339	8	8.10326
CIMG2_000006-T1	549	334.011	11	4.28116
CIMG2_000007-T1	735	500.652	998	259.134
CIMG2_000008-T1	762	496.517	206	53.934
CIMG2_000009-T1	237	72.9956	31	55.2071
CIMG2_000010-T1	768	486.128	67	17.9165
CIMG2_000011-T1	318	128.339	25	25.3227
CIMG2_000012-T1	564	292.145	53	23.5834
CIMG2_000013-T1	1986	1743.02	49.995	3.72867
CIMG2_000014-T1	306	119.656	2.36447	2.56879
CIMG2_000015-T1	2412	2095.34	28.6405	1.77687
CIMG2_000016-T1	357	158.256	7	5.75
CIMG2_000017-T1	1452	1239.05	63	6.60967
CIMG2_000018-T1	387	182.133	5.4049	3.85769
CIMG2_000019-T1	2637	2472.61	279.595	14.6996
CIMG2_000020-T1	213	58.855	16	35.34
CIMG2_000021-T1	597	351.498	105	38.8325
CIMG2_000022-T1	462	240.18	157	84.9754
CIMG2_000023-T1	3905	3549.47	540.815	19.8068
CIMG2_000024-T1	796	541.257	1.14527	0.275065
CIMG2_000025-T1	1509	1271.98	483	49.3623
CIMG2_000026-T1	318	128.339	54	54.697
CIMG2_000027-T1	216	60.6591	32	68.5778
CIMG2_000028-T1	891	647.46	465	93.362
CIMG2_000029-T1	354	155.891	176	146.764
CIMG2_000030-T1	1680	1399.72	1409	130.858
CIMG2_000031-T1	213	58.855	0	0
CIMG2_000032-T1	1821	1516.07	259	22.2081
CIMG2_000033-T1	1263	1025.6	185.86	23.5578
CIMG2_000034-T1	4398	4061.49	468.14	14.9838
CIMG2_000035-T1	2145	1913.86	404	27.441
CIMG2_000036-T1	2613	2326.96	484	27.0387
CIMG2_000037-T1	1176	959.239	425	57.5959
CIMG2_000038-T1	756	503.318	49	12.6556
CIMG2_000039-T1	1644	1459.78	150	13.3578
CIMG2_000040-T1	1875	1697.97	286	21.8961
CIMG2_000041-T1	1234	1020.83	1314	167.329
CIMG2_000042-T1	1041	809.684	59	9.47253
CIMG2_000043-T1	303	117.536	0	0
CIMG2_000044-T1	1967	1763.63	1243	91.6209
CIMG2_000045-T1	2217	1951.48	239	15.9207
CIMG2_000046-T1	1254	1159.79	203	22.7535
CIMG2_000047-T1	1616	1403.35	776	71.8827
CIMG2_000048-T1	1482	1267.61	337	34.56
CIMG2_000049-T1	1305	1203.07	977	105.569
CIMG2_000050-T1	2028	1885.46	829	57.1566
CIMG2_000051-T1	468	255.097	9	4.58635
CIMG2_000052-T1	1815	1718.23	181	13.6939
CIMG2_000053-T1	4222	4028.6	430.681	13.8973
CIMG2_000053-T2	4296	4093.17	43.9235	1.39497
CIMG2_000053-T3	4290	4085.69	66.3955	2.11253
CIMG2_000054-T1	1282	1065.34	530.922	64.7846
CIMG2_000055-T1	2514	2048.86	243	15.4179
CIMG2_000056-T1	174	38.5336	0	0
CIMG2_000057-T1	252	82.5346	1	1.57505
CIMG2_000058-T1	3392	3131.5	745	30.9267
CIMG2_000059-T1	815	575.531	71	16.0369
CIMG2_000060-T1	372	170.106	24	18.3409
CIMG2_000061-T1	1622	1476.06	487.32	42.9179
CIMG2_000061-T2	1694	1548.97	69.6799	5.84783
CIMG2_000062-T1	1402	1165.36	472.645	52.7235
CIMG2_000062-T2	1400	1163.53	711.355	79.4765
CIMG2_000063-T1	783	604.02	20	4.30436
CIMG2_000064-T1	2303	2238.73	178	10.3359
CIMG2_000065-T1	270	94.426	3	4.13009
CIMG2_000066-T1	993	778.645	134.806	22.5061
CIMG2_000067-T1	2986	2775.35	250.194	11.7189
CIMG2_000067-T2	2486	2279.41	0	0
CIMG2_000068-T1	4199	3971.2	0	0
CIMG2_000068-T2	4132	3921.31	49.4091	1.63797
CIMG2_000069-T1	2466	2254.66	62.5909	3.60877
CIMG2_000070-T1	345	148.879	19	16.5901
CIMG2_000071-T1	396	189.469	26	17.8388
CIMG2_000072-T1	836	568.893	27	6.16969
CIMG2_000073-T1	3596	3527.02	150.856	5.56014
CIMG2_000074-T1	6430	6226.25	733.784	15.3204
CIMG2_000074-T2	7134	6953.33	378.853	7.08283
CIMG2_000074-T3	7203	7051.61	66.3633	1.2234
CIMG2_000075-T1	1839	1573.94	65	5.36853
CIMG2_000076-T1	1569	1407.93	43	3.97024
CIMG2_000077-T1	1672	1492.64	1247	108.602
CIMG2_000078-T1	1344	1200.75	312	33.7779
CIMG2_000079-T1	3729	3678.29	331	11.698
CIMG2_000080-T1	4052	3946.71	301	9.91427
CIMG2_000081-T1	2146	2117.92	138	8.47032
CIMG2_000082-T1	5288	5449.03	550.86	13.1417
CIMG2_000083-T1	1272	1118.05	106.14	12.3409
CIMG2_000084-T1	609	350.273	3.92302	1.45594
CIMG2_000085-T1	957	814.485	106.605	17.0148
CIMG2_000086-T1	8020	7995.21	275.665	4.4821
CIMG2_000087-T1	2011	1760.23	135	9.96996
CIMG2_000088-T1	2132	1876.62	45.2079	3.13161
CIMG2_000088-T2	2242	1971.94	108.792	7.17187
CIMG2_000089-T1	1941	1963.61	400	26.481
CIMG2_000090-T1	234	71.1876	25	45.6526
CIMG2_000091-T1	1040	825.822	16	2.51862
CIMG2_000092-T1	2583	2345.96	161	8.92143
